genres,title,release_date,discount_price,price
"['Casual', 'Simulation']",Rocksmith® 2014 – Megadeth - “Tornado of Souls”,2016-01-19,0.0,2.99
"['Casual', 'Simulation']",Rocksmith® 2014 – Megadeth - “Trust”,2016-01-19,0.0,2.99
"['Casual', 'Simulation']",Rocksmith® 2014 – Megadeth - “A Tout Le Monde”,2016-01-19,0.0,2.99
"['Casual', 'Simulation']",Rocksmith® 2014 – Megadeth Song Pack II,2016-01-19,0.0,11.99
"['Action', 'Adventure', 'Indie']",The Deadly Tower of Monsters,2016-01-19,0.0,14.99
"['Action', 'Adventure']",Resident Evil 0 Fan Design T-shirt Pack,2016-01-19,0.0,0.0
"['Action', 'Adventure']",Resident Evil 0 / biohazard 0 HD REMASTER,2016-01-19,0.0,19.99
"['Indie', 'RPG', 'Strategy']",Darkest Dungeon®,2016-01-19,0.0,24.99
"['Action', 'Adventure']",Resident Evil 0 Costume Pack 1,2016-01-19,0.0,2.99
"['Action', 'Adventure']",Resident Evil 0 Costume Pack 4,2016-01-19,0.0,2.99
"['Action', 'Adventure']",Resident Evil 0 Costume Pack 2,2016-01-19,0.0,2.99
"['Action', 'Adventure']",Resident Evil 0 Costume Pack 3,2016-01-19,0.0,2.99
"['Casual', 'Indie', 'Strategy']",Rolling Gauntlet,2016-01-15,0.0,0.99
"['Casual', 'Simulation']",Rocksmith® 2014 – Megadeth - “Peace Sells”,2016-01-19,0.0,2.99
"['Action', 'Adventure', 'RPG']",Mytheon - Egypt Pack,2016-01-19,0.0,4.99
"['Action', 'Indie']",Protoshift,2016-01-15,0.0,0.99
"['Casual', 'Indie', 'Simulation', 'Strategy']",Herding Dog,2015-12-25,0.0,2.99
"['Action', 'Adventure', 'Indie']",Super Ubie Island REMIX,2016-01-15,0.0,9.99
"['Action', 'Casual', 'Indie']",Super Intergalactic Gang,2016-01-04,0.0,9.99
"['Indie', 'Strategy']",Raining Blobs,2016-01-15,0.0,9.99
"['Indie', 'RPG', 'Simulation', 'Strategy']",Fear Equation,2016-01-15,0.0,14.99
"['Indie', 'RPG']",Echoes of Aetheria: Soundtrack,2016-01-15,0.0,7.99
['Action'],Bladestar,2016-01-15,0.0,9.99
"['Indie', 'RPG']",Echoes of Aetheria,2016-01-15,0.0,14.99
"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Early Access']",Silver Knight,2016-01-15,0.0,1.99
"['Indie', 'RPG']",Echoes of Aetheria: Strategy Guide,2016-01-15,0.0,3.99
"['Casual', 'Indie']",Chef Solitaire: USA,2016-01-15,0.0,2.99
['Simulation'],TANE DLC: Duchess,2016-01-12,0.0,18.99
['Simulation'],TANE DLC: LMS Coronation Scot,2016-01-12,0.0,18.99
['Simulation'],TANE DLC: SNCF BB 75000,2016-01-12,0.0,14.99
['Simulation'],TANE DLC: Union Pacific GE C40-8,2016-01-12,0.0,12.99
['Simulation'],TANE DLC: PRR T1,2016-01-12,0.0,17.99
['Simulation'],TANE DLC: CSX Transportation GE B30-7,2016-01-12,0.0,12.99
['Simulation'],TANE DLC: Chicago &amp; North Western GE C40-8,2016-01-12,0.0,12.99
['Simulation'],TANE DLC: Southern Pacific GE CW44-9,2016-01-12,0.0,14.99
['Simulation'],Falcon,1987-01-01,0.0,6.99
['Simulation'],Falcon A.T.,1988-01-01,0.0,6.99
['Simulation'],Falcon 4.0,1998-01-01,0.0,6.99
['Simulation'],Falcon Gold,1994-01-01,0.0,6.99
"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",Beyond Reality,2016-01-08,0.0,4.99
"['Casual', 'Free to Play', 'Indie', 'Simulation']",Sepia Tears,2016-01-08,0.0,0.0
"['Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']",Tabletop Simulator - Darkest Night,2016-01-08,0.0,6.99
"['Adventure', 'Indie', 'Strategy']",Highrise Heroes: Word Challenge,2016-01-08,0.0,4.99
"['Indie', 'Strategy', 'Early Access']",Evertown,2016-01-12,0.0,2.99
"['Action', 'Casual', 'Indie']",Psychocat: The Answer,2016-01-11,0.0,0.99
"['Adventure', 'Casual']",Fairy Tale Mysteries: The Puppet Thief,2016-01-07,0.0,9.99
"['Action', 'Indie']",U-Boats,2016-01-07,0.0,4.99
['Simulation'],Red Baron Pack,1990-12-19,0.0,9.99
,Robotpencil Presents: Illustration Basics Package,2016-01-07,0.0,14.99
"['Simulation', 'Sports']",The Strike,2016-01-07,0.0,9.99
['Indie'],Volvox Demo,2016-01-07,0.0,0.0
"['Adventure', 'Casual', 'Indie', 'Simulation', 'Strategy']",Blood Code,2015-12-29,0.0,6.99
"['Action', 'Free to Play', 'Indie', 'Strategy', 'Early Access']",Force of Elements,2015-12-29,0.0,0.0
"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']",sZone-Online,2015-12-29,0.0,0.0
['Action'],Robot Tsunami,2016-01-07,0.0,9.99
"['Adventure', 'Casual', 'Indie']",Tick Tock Isle Soundtrack,2015-12-30,0.0,0.99
"['Action', 'Adventure', 'Indie']",SJSM - Karamari Hospital,2015-12-29,0.0,1.99
"['Casual', 'Indie', 'Simulation', 'Early Access']",Production Inc.,2015-12-31,0.0,19.99
"['Adventure', 'Casual', 'Indie']",Anomaly 1729,2015-12-30,0.0,9.99
"['Action', 'Indie', 'Simulation']",Sickness Demo,2015-12-25,0.0,0.0
"['Action', 'Adventure', 'Indie']",ABO MANDO,2015-12-31,0.0,1.99
"['Adventure', 'Casual', 'Free to Play', 'Indie', 'Simulation']",One Manga Day - Russian Voiceover,2016-01-01,0.0,0.0
"['Action', 'Adventure', 'Indie']",Princess Remedy in a World of Hurt,2014-12-01,0.0,0.0
"['Action', 'Adventure', 'Indie']",Kill The Plumber,2015-12-31,0.0,4.99
"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy']",A Story of the End - Revere Demo,2017-05-20,0.0,0.0
['Indie'],Pony Island,2016-01-04,0.0,4.99
['Indie'],Pony Island - Soundtrack,2016-01-04,0.0,0.99
"['Action', 'Casual', 'Indie']","Linea, the Game",2016-01-04,0.0,1.99
"['Adventure', 'Indie']",Walk The Light,2016-01-04,0.0,4.99
"['Action', 'Adventure', 'Indie']",Chowderchu,2016-01-04,0.0,4.99
['Adventure'],A Wild Catgirl Appears!,2016-01-05,0.0,2.99
"['Action', 'Indie', 'RPG']",Dungeons Are Random,2016-01-05,0.0,1.99
['Indie'],Contract,2016-01-05,0.0,2.99
"['Action', 'Adventure', 'Indie', 'RPG']",Cally's Caves 3,2016-01-05,0.0,6.99
"['Action', 'Indie']",Futuridium EP Deluxe,2016-01-07,0.0,9.99
"['Action', 'Indie']",Futuridium EP Deluxe Original Sound Track,2016-01-07,0.0,4.99
"['Action', 'Indie']",Quantum Lock,2015-12-14,0.0,5.99
"['Adventure', 'Casual', 'Free to Play', 'Indie']",Frosty Kiss,2015-01-31,0.0,0.0
['Indie'],Millia -The ending-,2016-01-08,0.0,4.99
"['Action', 'Adventure', 'Free to Play', 'Indie', 'RPG']",Below Kryll Demo,2016-01-08,0.0,0.0
"['Adventure', 'RPG', 'Strategy', 'Early Access']",Inside The Code,2016-01-08,0.0,6.99
"['Racing', 'Simulation', 'Sports']",MX vs. ATV Supercross Encore - 2 Stroke 4 Pack,2016-01-08,0.0,1.99
"['Racing', 'Simulation', 'Sports']",MX vs. ATV Supercross Encore - Rhythm Racing Pack,2016-01-08,0.0,5.99
"['Racing', 'Simulation', 'Sports']",MX vs. ATV Supercross Encore - Copper Canyon Open World,2016-01-08,0.0,9.99
"['Racing', 'Simulation', 'Sports']",MX vs. ATV Supercross Encore - The Stewart Compound,2016-01-08,0.0,9.99
"['Racing', 'Simulation', 'Sports']",MX vs. ATV Supercross Encore - 2015 Husqvarna FC 350 MX,2016-01-08,0.0,2.99
"['Racing', 'Simulation', 'Sports']",MX vs. ATV Supercross Encore - 2015 Husqvarna FC 450 MX,2016-01-08,0.0,2.99
"['Racing', 'Simulation', 'Sports']",MX vs. ATV Supercross Encore - 2015 Husqvarna FC 250 MX,2016-01-08,0.0,2.99
"['Racing', 'Simulation', 'Sports']",MX vs. ATV Supercross Encore - 2015 Husqvarna TC 125 MX,2016-01-08,0.0,2.99
"['Racing', 'Simulation', 'Sports']",MX vs. ATV Supercross Encore - 2015 Husqvarna TC 250 MX,2016-01-08,0.0,2.99
"['Racing', 'Simulation', 'Sports']",MX vs. ATV Supercross Encore - 2015 KTM 125 SX,2016-01-08,0.0,2.99
"['Racing', 'Simulation', 'Sports']",MX vs. ATV Supercross Encore - 2015 KTM 250 SX MX,2016-01-08,0.0,2.99
"['Casual', 'Indie']",Crazy Belts,2016-01-05,0.0,3.99
"['Racing', 'Simulation', 'Sports']",MX vs. ATV Supercross Encore - 2015 KTM 250 SX-F MX,2016-01-08,0.0,2.99
"['Racing', 'Simulation', 'Sports']",MX vs. ATV Supercross Encore - 2015 KTM 350 SX-F MX,2016-01-08,0.0,2.99
"['Casual', 'Simulation']",Rocksmith® 2014 – Wolfmother - “Woman”,2016-01-05,0.0,2.99
"['Casual', 'Simulation']",Rocksmith® 2014 – Asia - “Heat of the Moment”,2016-01-05,0.0,2.99
"['Casual', 'Simulation']",Rocksmith® 2014 – Wild Cherry - “Play That Funky Music”,2016-01-05,0.0,2.99
"['Casual', 'Simulation']",Rocksmith® 2014 – Hit Singles Song Pack III,2016-01-05,0.0,9.99
"['Casual', 'Simulation']",Rocksmith® 2014 – Semisonic - “Closing Time”,2016-01-05,0.0,2.99
['Action'],Sora no Kakera - Sora Original Soundtrack,2016-01-05,0.0,7.99
"['Action', 'Indie']",Sora,2016-01-05,0.0,8.99
['Action'],Celeste - Sora Extra Soundtrack,2016-01-05,0.0,5.99
"['Action', 'Indie', 'Strategy']",Battle of Empires: 1914-1918 - ART+OST,2016-01-05,44.1,0.0
"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Education', 'Software Training', 'Utilities']",Leadwerks Game Engine - Nature Model Pack,2015-12-22,0.0,29.99
"['Adventure', 'Casual', 'Indie', 'RPG']",The Hole Story Soundtrack,2015-12-22,0.0,4.99
"['Action', 'Adventure', 'Casual', 'Indie']",Ohio Jack and The Cup Of Eternity,2015-12-22,0.0,0.0
"['Action', 'Casual', 'Free to Play', 'Indie', 'Simulation']",Red Crucible®: Firestorm,2015-12-22,0.0,0.0
"['Free to Play', 'Massively Multiplayer']",Dragon Saga,2010-10-28,0.0,0.0
['Simulation'],TANE DLC: Aerotrain,2015-12-22,0.0,17.99
['Simulation'],Nameless ~Black &amp; White Christmas~,2013-12-17,0.0,19.99
"['Action', 'Indie']",Umbra: Shadow of Death,2015-12-18,0.0,3.99
"['Adventure', 'Indie', 'Massively Multiplayer']",Heaven Island - VR MMO,2015-12-01,0.0,0.99
['RPG'],Dungeon Lords Steam Edition,2005-05-01,0.0,14.99
"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Utilities']",Spriter: RPG Heroes Pack,2015-12-22,0.0,24.99
"['Action', 'Indie']",The Hurricane of the Varstray -Collateral hazard-,2015-12-21,0.0,9.99
['Simulation'],Train Simulator: Mosel Valley Koblenz -Trier Route Add-On,2015-12-21,0.0,29.99
"['Action', 'Adventure', 'Indie', 'RPG']",State of Extinction Demo,2015-12-21,0.0,0.0
"['Racing', 'Simulation', 'Sports']",Project CARS - Renault Sport Car Pack,2015-12-21,0.0,3.49
"['Action', 'Indie']",Respawn Man,2015-12-21,0.0,2.99
"['Casual', 'Strategy']",Gnumz: Masters of Defense,2015-12-21,0.0,4.99
"['Action', 'Indie']",Commander Cool 2,2015-12-17,0.0,2.99
"['Action', 'Adventure', 'Indie']",Wick,2015-12-17,0.0,5.99
"['Free to Play', 'Strategy', 'Early Access']",Gunslingers,2015-12-17,0.0,0.0
"['Indie', 'Simulation']",SimplePlanes,2015-12-17,0.0,12.99
"['Action', 'Adventure', 'Indie', 'RPG']",Evoland 2 - Artbook,2015-12-17,0.0,24.99
"['Simulation', 'Strategy']",Stronghold Crusader 2: Delivering Justice mini-campaign,2015-12-17,0.0,0.99
"['Adventure', 'Casual']",The Mystery of a Lost Planet,2015-12-17,0.0,4.99
"['Action', 'Adventure']",Turok,1997-11-30,0.0,19.99
['Action'],FALL,2015-12-17,0.0,5.99
,Robotpencil Presents: How To Finish a Painting,2015-12-17,0.0,14.99
"['Casual', 'Indie']",Lightbender,2015-12-17,0.0,2.99
"['Adventure', 'Casual']",The Book of Desires,2015-12-18,0.0,6.99
"['Adventure', 'Casual']",Mystery of Unicorn Castle: The Beastmaster,2015-12-18,0.0,6.99
"['Adventure', 'Casual']",Twilight City: Love as a Cure,2015-12-18,0.0,6.99
"['Adventure', 'Casual']",Mystery Castle: The Mirror's Secret,2015-12-18,0.0,6.99
['Simulation'],Train Simulator: Norfolk Southern Big 7s Loco Add-On,2015-12-18,0.0,19.99
"['Action', 'Indie']",Furfly,2015-12-18,0.0,0.99
['Strategy'],Total Annihilation,1997-09-30,0.0,4.99
['Utilities'],3DMark API Overhead feature test,2015-12-18,0.0,0.0
['Simulation'],Train Simulator: DB BR 361 Loco Add-On,2015-12-18,0.0,19.99
['Utilities'],3DMark Cloud Gate benchmark,2015-12-18,0.0,0.0
['Utilities'],3DMark Ice Storm benchmarks,2015-12-18,0.0,0.0
"['Adventure', 'Indie']",Space Pilgrim Episode I: Alpha Centauri,2015-12-14,0.0,1.99
"['Action', 'Free to Play', 'Massively Multiplayer']",PlanetSide 2 Essential Pack,2015-12-21,0.0,0.0
"['Action', 'Indie', 'Early Access']",Moonshot,2015-12-21,0.0,4.99
"['Action', 'Massively Multiplayer', 'RPG']",Elements: Epic Heroes,2015-12-21,0.0,6.99
"['Action', 'Casual', 'Indie']",UnSummoning: the Spectral Horde,2015-12-21,0.0,3.99
"['Casual', 'Indie']",Snake Blocks,2015-12-21,0.0,4.99
"['Indie', 'RPG']",Cardinal Quest 2 Soundtrack,2015-12-21,0.0,6.99
"['Indie', 'Strategy']",Puzzle Strike,2015-12-21,0.0,14.99
['Adventure'],Dance of Death,2015-12-21,0.0,3.99
"['Action', 'Indie']",Lightrise™,2015-12-21,0.0,0.99
"['Adventure', 'Indie']",Aviary Attorney Soundtrack,2015-12-21,0.0,7.99
"['Adventure', 'Indie']",Aviary Attorney,2015-12-21,0.0,14.99
"['Casual', 'Indie', 'Strategy']",Nature Defenders,2015-12-21,0.0,1.99
"['Action', 'Indie', 'Massively Multiplayer', 'Racing', 'Simulation', 'Sports']",Drift Streets Japan,2015-12-21,0.0,4.99
"['Action', 'Indie']",Hauntsters,2015-12-22,0.0,4.99
"['Action', 'Casual', 'Free to Play', 'Massively Multiplayer']",Counter-Strike Nexon: Zombies - Rivals DLC,2015-12-23,0.0,14.99
['Utilities'],3DMark Fire Strike benchmarks,2015-12-18,0.0,0.0
"['Action', 'Indie', 'Simulation', 'Early Access']",Strange Space,2015-12-22,0.0,0.99
['Utilities'],3DMark Sky Diver benchmark,2015-12-18,0.0,0.0
"['Indie', 'RPG']",UnderRail,2015-12-18,0.0,14.99
"['Casual', 'Strategy']",Gnomes Garden,2015-12-18,0.0,5.99
['Action'],ScudBuster,2015-12-18,0.0,4.99
"['Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy', 'Early Access']",Blood of Magic,2015-12-18,0.0,9.99
"['Indie', 'RPG']",The ORPHEUS Ruse Demo,2013-12-01,0.0,0.0
"['Indie', 'RPG']",The ORPHEUS Ruse,2013-12-01,0.0,4.99
"['Casual', 'Simulation']",Rocksmith® 2014 – Mötley Crüe - “Home Sweet Home”,2015-12-15,0.0,2.99
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - AAW Map Pack Vol 2,2015-12-15,0.0,29.99
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - AAW Map Pack Vol 1,2015-12-15,0.0,29.99
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - AAW Map Pack Vol 3,2015-12-15,0.0,29.99
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Baldur's Gate: Enhanced Edition Item Pack,2015-12-15,0.0,7.99
"['Adventure', 'Indie', 'RPG']",Swords and Sorcery - Underworld - Definitive Edition,2015-12-15,0.0,14.99
"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']",Pay2Win: The Tricks Exposed,2015-12-15,0.0,4.99
"['Casual', 'Indie']",GravBlocks - Puzzle Solver,2015-12-15,0.0,0.99
"['Casual', 'Simulation']",Rocksmith® 2014 – Mötley Crüe - “Kickstart My Heart”,2015-12-15,0.0,2.99
"['Casual', 'Indie']",GravBlocks,2015-12-16,0.0,3.99
"['Action', 'Adventure', 'Indie']",Monsterland,2015-12-14,0.0,0.99
"['Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']",Tabletop Simulator - Mistfall,2015-12-14,0.0,7.99
"['Free to Play', 'Massively Multiplayer', 'Strategy']",VEGA Conflict,2015-12-14,0.0,0.0
"['Indie', 'RPG', 'Simulation', 'Strategy']",Star Nomad 2,2015-12-14,0.0,12.99
"['Indie', 'Strategy']",Puzzle Strike - Shadows Characters,2015-12-21,0.0,14.99
['Racing'],Nulldrifters,2015-12-14,0.0,1.99
['Action'],Design Award Costumes 2015 Set,2015-12-14,0.0,18.99
"['Action', 'Casual', 'Simulation']",Avaris 2: The Return of the Empress,2015-12-15,0.0,7.99
"['Action', 'Indie', 'RPG']",Nuclear Throne - Original Soundtrack by Jukio Kallio,2015-12-14,0.0,7.99
"['Action', 'Indie', 'Strategy', 'Early Access']",Element,2015-12-14,0.0,10.99
"['Action', 'Indie', 'RPG']",Dragonpath Demo,2015-12-14,0.0,0.0
"['Action', 'Indie', 'Strategy', 'Early Access']",Squad,2015-12-14,0.0,39.99
"['Action', 'Casual', 'Indie']",Gem Wars: Attack of the Jiblets,2015-12-15,0.0,0.0
"['Indie', 'Racing', 'Simulation', 'Sports']",MicroRC Simulation,2015-12-15,0.0,1.99
"['Action', 'Adventure']",Project Pulsation,2015-12-15,0.0,4.99
"['Action', 'Casual', 'Indie']",Pyramid Raid,2015-12-15,0.0,2.99
['Strategy'],Heroes of Normandie: US Rangers,2015-12-15,0.0,1.99
['Racing'],WRC 5 - WRC eSports Pack 1,2015-12-15,0.0,2.99
['Adventure'],Undercover Missions: Operation Kursk K-141,2015-12-11,0.0,9.99
"['Action', 'Free to Play', 'Massively Multiplayer', 'Racing', 'Early Access']",Metal War Online: Retribution,2015-12-11,0.0,0.0
"['Action', 'Indie', 'RPG']",Axion,2015-12-11,0.0,1.99
['Racing'],WRC 5 - Season Pass,2015-12-15,0.0,7.99
"['Casual', 'Indie', 'Sports']",Foosball: World Tour,2015-12-11,0.0,8.99
"['Casual', 'Indie', 'Sports']",Foosball: World Tour - Bonus Cities,2015-12-11,0.0,1.99
"['Indie', 'RPG']",Choice of Kung Fu,2012-12-19,0.0,4.99
['Indie'],"1,000 Heads Among the Trees",2015-12-11,0.0,6.99
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Baldur's Gate Portrait Pack,2015-12-11,0.0,1.99
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Baldur's Gate Enhanced Portrait Pack,2015-12-11,0.0,1.99
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Baldur's Gate II Portrait Pack,2015-12-11,0.0,1.99
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Icewind Dale Portrait Pack,2015-12-11,0.0,1.99
"['Action', 'Adventure', 'Indie', 'RPG']",Stories of Bethem: Full Moon,2015-12-11,0.0,4.99
['Racing'],WRC 5 - WRC Concept Car S,2015-12-11,0.0,2.99
"['Adventure', 'Indie']",Stone Tales,2015-12-11,0.0,0.99
"['Casual', 'Strategy']",Battle Chess: Game of Kings™,2015-12-11,0.0,29.99
,Iverson,2015-12-08,0.0,4.99
['Casual'],Rubled,2015-12-10,0.0,2.99
"['Indie', 'RPG']",Choice of Kung Fu Demo,2012-12-19,0.0,0.0
"['Action', 'Free to Play', 'Massively Multiplayer', 'Simulation', 'Strategy']",MechWarrior Online™ - Heavy ‘Mech Performance Steam Pack,2015-12-10,0.0,49.99
"['Action', 'Free to Play', 'Massively Multiplayer', 'Simulation', 'Strategy']",MechWarrior Online™ - Assault ‘Mech Performance Steam Pack,2015-12-10,0.0,59.99
"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy']",Blood and Gold: Caribbean!,2015-12-10,0.0,19.99
"['Action', 'Free to Play', 'Massively Multiplayer', 'Simulation', 'Strategy']",MechWarrior Online™ - Light ‘Mech Performance Steam Pack,2015-12-10,0.0,29.99
"['Action', 'Free to Play', 'Massively Multiplayer', 'Simulation', 'Strategy']",MechWarrior Online™ - Medium ‘Mech Performance Steam Pack,2015-12-10,0.0,39.99
"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']",Devilian,2015-12-10,0.0,0.0
['Utilities'],Gamefuel Driver Control,2015-12-10,0.0,29.99
"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']",Devilian: Awakened Pack,2015-12-10,0.0,19.99
"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']",Devilian: Revival Pack,2015-12-10,0.0,4.99
"['Indie', 'RPG']",Pale Echoes,2015-12-10,0.0,4.99
['Simulation'],FSX: Steam Edition - REX 4 Texture Direct Enhanced Edition Add-On,2015-12-10,0.0,24.99
['Simulation'],FSX: Steam Edition - FTX Trees HD Add-On,2015-12-10,0.0,12.99
"['Action', 'Indie']",Reverse x Reverse,2015-12-10,0.0,9.99
"['Action', 'Adventure', 'Indie', 'RPG']",Block Story™,2015-12-10,0.0,2.99
['Simulation'],RTK Maker - Face CG Koei Variety Set - 三国志ツクール 顔登録素材 「コーエーバラエティ」セット,2015-12-09,0.0,1.99
,Robotpencil Presents: Dynamic Lighting,2015-12-10,0.0,15.99
['Action'],GGXrd System Voice - MILLIA RAGE,2015-12-09,0.0,0.99
['Simulation'],RTK Maker - Face CG Gust Set - 三国志ツクール 顔登録素材 「ガスト」セット,2015-12-09,0.0,6.99
['Simulation'],RTK Maker - Face CG Neo Romance Set - 三国志ツクール 顔登録素材 「ネオロマンス」セット,2015-12-09,0.0,4.99
['Simulation'],RTK Maker - Face CG Tecmo Set - 三国志ツクール 顔登録素材 「テクモ」セット,2015-12-09,0.0,1.99
"['Free to Play', 'Racing', 'Simulation', 'Sports']",RaceRoom - Audi Sport TT Cup 2015,2015-12-09,0.0,4.99
"['Action', 'Adventure', 'Indie']",PewDiePie: Legend of the Brofist,2015-12-10,0.0,7.99
"['Racing', 'Simulation', 'Sports']",MotoGP™15 Compact,2015-12-10,0.0,9.99
"['Action', 'Indie']",Fist Slash: Of Ultimate Fury,2015-12-10,0.0,3.99
"['Audio Production', 'Utilities']",Rytmik Ultimate,2015-12-10,0.0,17.99
"['Indie', 'RPG', 'Strategy']",Shadowrun Chronicles: INFECTED Director's Cut,2015-12-10,0.0,29.99
['Simulation'],OMSI 2 Add-On Projekt Gladbeck,2015-12-10,0.0,34.99
"['Action', 'Adventure', 'Indie']",Crossbow Warrior - The Legend of William Tell,2015-12-10,0.0,4.99
['Simulation'],Train Simulator: NJ TRANSIT® GP40PH-2B Loco Add-On,2015-12-10,0.0,19.99
"['Indie', 'Strategy']",RoBoRumble,1998-02-24,0.0,5.99
['RPG'],LIGHTNING RETURNS™: FINAL FANTASY® XIII,2015-12-10,0.0,19.99
['Action'],Raiden Legacy - Steam Edition,2015-12-10,0.0,9.99
['Action'],GGXrd Extra Color Palettes - AXL LOW,2015-12-09,0.0,0.99
['Action'],GGXrd Extra Color Palettes - POTEMKIN,2015-12-09,0.0,0.99
['Action'],GGXrd Extra Color Palettes - FAUST,2015-12-09,0.0,0.99
['Action'],GGXrd Extra Color Palettes - CHIPP ZANUFF,2015-12-09,0.0,0.99
['Action'],GGXrd Extra Color Palettes - MAY,2015-12-09,0.0,0.99
['Action'],GGXrd Extra Color Palettes - VENOM,2015-12-09,0.0,0.99
['Action'],GGXrd Extra Color Palettes - KY KISKE,2015-12-09,0.0,0.99
['Action'],GGXrd Extra Color Palettes - SOL BADGUY,2015-12-09,0.0,0.99
['Action'],GGXrd Extra Color Palettes - MILLIA RAGE,2015-12-09,0.0,0.99
['Action'],GGXrd System Voice - LEO WHITEFANG,2015-12-09,0.0,0.99
['Action'],GGXrd System Voice - SLAYER,2015-12-09,0.0,0.99
['Action'],GGXrd System Voice - BEDMAN,2015-12-09,0.0,0.99
['Action'],GGXrd System Voice - RAMLETHAL VALENTINE,2015-12-09,0.0,0.99
['Action'],GGXrd System Voice - FAUST,2015-12-09,0.0,0.99
['Action'],GGXrd System Voice - AXL LOW,2015-12-09,0.0,0.99
['Action'],GGXrd System Voice - POTEMKIN,2015-12-09,0.0,0.99
['Action'],GGXrd System Voice - VENOM,2015-12-09,0.0,0.99
['Action'],GGXrd System Voice - CHIPP ZANUFF,2015-12-09,0.0,0.99
"['Action', 'Indie']",Red Game Without A Great Name,2015-12-09,0.0,2.99
"['Action', 'Adventure', 'Indie', 'RPG']",FIVE: Guardians of David Art Book,2015-12-09,0.0,2.99
"['Action', 'Indie']",Vector Strain,2015-12-09,0.0,4.99
"['Action', 'Indie']",Vector Strain OST,2015-12-09,0.0,1.99
"['Action', 'Adventure', 'Indie', 'RPG']",FIVE: Guardians of David Soundtrack,2015-12-09,0.0,2.99
"['Indie', 'Simulation']",Vehicle Simulator,2009-03-27,0.0,24.99
"['Indie', 'Simulation']",Essential Gliders,2015-12-09,0.0,0.0
"['Indie', 'Simulation']",Essential Helicopters,2015-12-09,0.0,0.0
"['Indie', 'Simulation']",Essential Boats,2015-12-09,0.0,0.0
"['Indie', 'Simulation']",Essential Planes,2015-12-09,0.0,0.0
"['Indie', 'Simulation']",Essential Scenery,2015-12-09,0.0,0.0
"['Adventure', 'Casual', 'Indie']",The Last Dream: Developer's Edition Demo,2015-12-09,0.0,0.0
"['Simulation', 'Sports']",Wrestling Spirit 3,2015-12-09,0.0,19.99
"['Indie', 'Sports', 'Strategy']",LocoSoccer,2015-12-09,0.49,0.99
['Simulation'],Romance of the Three Kingdoms Maker / 三国志ツクール,2015-12-09,0.0,9.99
['Action'],GGXrd Extra Color Palettes - LEO WHITEFANG,2015-12-09,0.0,0.99
"['RPG', 'Simulation']",Comic Book Hero: The Greatest Cape,2015-12-09,0.0,19.99
['Simulation'],RTK Maker - Upgrade to Full Edition - 三国志ツクール フル版アップグレードキー,2015-12-09,0.0,9.99
"['Action', 'Casual', 'Indie']",Gun Wings,2014-03-03,0.0,3.99
"['Action', 'Adventure', 'Indie', 'Simulation', 'Strategy']",The Escapists - Santa's Sweatshop,2015-12-08,0.0,0.0
"['Action', 'Indie', 'Strategy']",Castle Chaos,2015-12-08,0.0,7.99
"['Action', 'Adventure', 'Indie']",VolChaos,2015-12-08,0.0,2.99
"['Action', 'Indie', 'Massively Multiplayer']",Ace of Spades: Battle Builder - Hurt + Heal Pack,2015-12-08,0.0,7.99
"['Adventure', 'Indie']",History in Letters - The Eternal Alchemist,2015-12-08,0.0,7.99
['Simulation'],FSX: Steam Edition - Diamond DA20-100 Katana 4X Add-On,2015-12-08,0.0,24.99
"['Action', 'Free to Play', 'Indie']",Apotheon Arena,2015-12-08,0.0,0.0
"['Action', 'Indie']",The Mean Greens - Plastic Warfare,2015-12-08,0.0,9.99
['Simulation'],FSX: Steam Edition - Arctic Rescue Add-On,2015-12-08,0.0,16.99
"['Casual', 'Simulation']",Rocksmith® 2014 – Tenacious D - “Tribute”,2015-12-08,0.0,2.99
"['Casual', 'Simulation']",Rocksmith® 2014 – Tenacious D - “The Metal”,2015-12-08,0.0,2.99
,Ultimate Grenade Tutorial - Hardsurface 3D Course,2015-12-08,0.0,0.0
"['Casual', 'Simulation']",Rocksmith® 2014 – Tenacious D Song Pack,2015-12-08,0.0,7.99
